2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,Last_Active_Month,MonthSinceLastActive,Segment
0,1,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,1,0,0,0,0,1,0,1,1,0,1,0,2011-11-01,1,Active
0,0,0,0,1,0,0,0,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
0,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,1,0,1,0,0,1,0,1,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,1,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,0,0,0,0,1,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
1,1,0,1,1,1,0,0,1,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,1,0,1,0,2011-11-01,1,Active
0,0,0,1,0,1,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,1,0,1,0,0,0,0,0,2011-07-01,5,Churned
0,0,0,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,1,0,0,0,1,0,1,1,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,1,0,1,0,0,0,1,0,2011-11-01,1,Active
1,0,0,1,0,1,0,1,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,1,0,0,0,0,0,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,1,1,0,0,1,0,0,0,0,0,2011-07-01,5,Churned
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,0,0,0,0,0,0,0,0,0,0,1,1,2011-12-01,0,Active
1,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-01,12,Churned
0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,1,1,1,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,1,1,1,1,1,0,1,1,1,1,2011-12-01,0,Active
0,1,0,0,0,0,0,0,0,0,0,0,0,2011-01-01,11,Churned
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
1,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-01,12,Churned
0,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,1,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,1,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,1,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,0,0,0,0,0,0,0,1,1,0,1,0,2011-11-01,1,Active
1,0,0,1,0,1,0,1,1,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,1,0,0,0,1,0,0,2011-10-01,2,At Risk
1,0,0,0,1,1,0,1,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
1,1,0,1,1,1,1,0,0,1,1,0,1,2011-12-01,0,Active
1,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,1,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,1,0,0,0,0,0,2011-07-01,5,Churned
1,1,0,0,0,0,1,1,1,1,0,1,1,2011-12-01,0,Active
0,0,0,0,1,1,0,1,1,0,0,0,0,2011-08-01,4,Churned
1,1,0,1,0,0,1,0,1,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,1,0,1,0,1,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,1,1,0,1,0,1,1,0,1,0,2011-11-01,1,Active
1,1,0,0,0,0,0,1,1,1,0,0,0,2011-09-01,3,Churned
0,0,1,1,1,1,0,1,0,1,0,0,0,2011-09-01,3,Churned
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,0,0,0,0,0,0,0,0,1,1,0,0,2011-10-01,2,At Risk
1,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-01,12,Churned
1,0,0,0,0,0,0,1,1,1,0,0,0,2011-09-01,3,Churned
1,1,1,0,1,1,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,1,0,0,1,1,2011-12-01,0,Active
1,0,0,0,1,0,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,0,0,0,1,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,1,0,0,1,0,0,1,1,1,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,1,0,1,0,0,1,1,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,1,0,0,1,0,0,0,0,1,0,1,1,2011-12-01,0,Active
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,0,0,0,0,0,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
1,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-01,12,Churned
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,1,0,0,0,0,0,0,0,0,0,0,0,2011-01-01,11,Churned
1,1,0,0,0,0,0,0,0,1,1,0,1,2011-12-01,0,Active
0,0,0,1,0,0,0,0,0,1,1,0,1,2011-12-01,0,Active
0,1,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
1,0,1,0,0,0,0,1,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,1,0,0,0,0,1,0,1,1,2011-12-01,0,Active
0,0,0,1,0,1,0,0,0,0,1,1,0,2011-11-01,1,Active
1,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
1,0,0,0,1,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,1,0,0,1,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,0,0,1,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,0,0,0,0,1,0,1,1,1,1,2011-12-01,0,Active
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,0,0,0,0,0,0,1,0,0,0,0,0,2011-07-01,5,Churned
0,0,1,0,0,0,1,0,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,1,0,0,1,1,0,0,0,0,0,2011-07-01,5,Churned
0,1,1,1,0,1,1,1,1,1,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,1,1,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,1,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
1,0,1,1,0,0,1,0,1,1,0,1,0,2011-11-01,1,Active
0,1,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,1,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
1,1,1,1,0,0,1,1,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,1,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,1,0,0,0,1,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,1,0,0,0,1,0,0,0,1,1,0,2011-11-01,1,Active
1,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,1,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,0,1,0,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
1,0,0,0,0,0,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
1,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,0,0,0,0,1,0,0,1,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,1,0,1,0,0,2011-10-01,2,At Risk
1,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
1,0,0,0,0,0,1,1,1,0,1,0,0,2011-10-01,2,At Risk
0,0,0,1,0,0,0,1,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,1,0,1,1,0,0,0,2011-09-01,3,Churned
0,1,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,1,1,1,1,0,0,1,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,1,0,0,1,0,1,1,2011-12-01,0,Active
0,0,0,1,1,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
1,1,0,1,0,1,0,0,1,0,0,1,0,2011-11-01,1,Active
1,0,0,1,0,0,1,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,1,0,1,0,0,1,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,1,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,1,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,1,0,0,1,0,0,1,0,0,0,0,2011-08-01,4,Churned
0,1,0,0,0,1,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,1,1,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,1,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,1,0,0,0,0,0,0,0,0,0,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,1,0,0,0,0,2011-08-01,4,Churned
1,0,0,1,1,0,1,0,0,1,0,1,0,2011-11-01,1,Active
1,1,0,1,1,0,1,0,1,0,1,1,0,2011-11-01,1,Active
1,1,1,1,1,1,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,1,1,1,0,0,2011-10-01,2,At Risk
0,0,1,1,0,0,1,0,1,1,0,1,0,2011-11-01,1,Active
1,1,1,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
1,0,0,0,0,0,0,0,1,1,1,1,0,2011-11-01,1,Active
0,1,1,1,1,1,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,0,0,1,0,0,0,1,0,1,0,0,2011-10-01,2,At Risk
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,1,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,1,0,0,0,0,0,0,1,0,1,0,2011-11-01,1,Active
0,1,1,0,1,1,1,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
1,1,1,1,1,1,1,0,1,1,0,1,0,2011-11-01,1,Active
1,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,1,1,0,0,0,1,1,0,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,0,0,1,1,1,2011-12-01,0,Active
0,1,0,0,0,0,0,1,0,0,0,0,0,2011-07-01,5,Churned
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,0,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,1,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,1,0,0,0,0,0,2011-07-01,5,Churned
0,1,0,0,0,1,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,1,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
1,1,1,1,0,1,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,0,0,0,0,1,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,1,0,1,0,1,1,1,1,1,1,1,2011-12-01,0,Active
1,0,0,0,0,1,0,0,1,1,0,0,0,2011-09-01,3,Churned
0,0,0,0,0,0,0,0,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,0,0,0,0,0,1,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,0,0,1,2011-12-01,0,Active
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,1,0,1,0,0,0,1,1,0,1,0,1,2011-12-01,0,Active
1,0,1,1,0,1,1,0,0,0,0,0,0,2011-06-01,6,Churned
1,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-01,12,Churned
1,0,0,0,1,0,1,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,0,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,1,1,1,0,0,0,0,1,2011-12-01,0,Active
0,0,0,0,0,1,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,1,1,1,1,1,1,0,0,0,0,1,0,2011-11-01,1,Active
1,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-01,12,Churned
0,0,0,0,0,1,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,1,0,0,0,0,0,1,0,2011-11-01,1,Active
1,0,0,0,0,0,0,0,0,0,0,0,1,2011-12-01,0,Active
0,1,0,0,0,0,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,1,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
1,1,1,1,1,1,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,0,1,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
1,0,0,0,0,0,0,0,0,1,0,1,1,2011-12-01,0,Active
0,0,1,0,0,0,1,1,0,1,0,0,0,2011-09-01,3,Churned
0,1,1,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
0,1,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
0,0,0,1,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
1,0,0,0,0,0,1,1,0,0,0,1,1,2011-12-01,0,Active
0,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,0,1,0,1,0,1,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
1,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,0,0,0,1,0,0,0,1,0,1,1,0,2011-11-01,1,Active
0,0,0,0,1,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,0,0,0,0,0,0,0,0,1,0,1,2011-12-01,0,Active
0,0,1,0,1,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,1,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
1,0,1,0,0,0,0,0,1,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,1,0,1,1,1,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
1,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,1,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,1,0,0,0,1,0,0,0,0,0,2011-07-01,5,Churned
1,1,1,1,1,1,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,0,0,0,0,1,0,0,0,1,0,0,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,1,0,0,0,0,0,0,0,0,1,1,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,1,0,1,1,2011-12-01,0,Active
0,0,0,1,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,1,0,1,0,0,0,1,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,1,0,0,0,1,2011-12-01,0,Active
0,1,1,1,0,1,1,1,0,1,0,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,1,1,0,0,0,2011-09-01,3,Churned
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,1,0,1,1,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,1,0,0,0,0,0,0,1,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
1,1,1,1,1,1,1,1,1,1,0,1,0,2011-11-01,1,Active
0,1,0,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,1,0,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
1,0,0,0,0,0,0,0,0,0,0,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,1,0,1,0,1,0,1,0,1,0,2011-11-01,1,Active
1,1,1,1,1,1,1,1,1,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,1,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,0,0,0,1,1,0,0,0,0,0,0,2011-06-01,6,Churned
1,0,0,0,0,1,0,0,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,1,0,0,0,0,2011-08-01,4,Churned
1,1,1,1,1,1,1,1,1,1,1,0,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,0,0,0,0,0,0,1,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,1,0,0,0,1,0,1,0,2011-11-01,1,Active
0,1,1,0,1,0,0,1,0,0,0,0,0,2011-07-01,5,Churned
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
1,1,0,0,1,0,1,0,1,1,0,0,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,0,0,0,0,0,0,0,0,0,1,1,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
0,0,0,0,1,0,1,0,0,0,0,1,0,2011-11-01,1,Active
0,1,1,1,1,0,1,0,0,0,0,1,0,2011-11-01,1,Active
1,1,1,1,0,0,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,1,1,0,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
1,0,0,0,0,0,0,1,0,0,0,0,1,2011-12-01,0,Active
1,1,0,1,0,1,1,1,1,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,1,1,1,1,0,1,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,1,1,0,1,0,2011-11-01,1,Active
1,1,0,1,0,1,1,0,1,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,1,1,0,0,0,0,0,0,1,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,1,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,1,0,1,0,0,0,1,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,1,1,0,0,1,2011-12-01,0,Active
0,0,0,0,0,0,0,1,0,0,0,0,0,2011-07-01,5,Churned
1,0,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
1,0,0,0,0,0,0,0,0,0,0,0,0,2010-12-01,12,Churned
0,0,0,1,1,0,1,0,1,0,1,0,1,2011-12-01,0,Active
0,0,0,0,0,1,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,1,0,1,0,1,1,1,0,1,0,1,1,2011-12-01,0,Active
1,1,1,1,0,1,1,1,1,0,0,1,0,2011-11-01,1,Active
1,1,1,1,1,1,1,1,1,1,0,1,1,2011-12-01,0,Active
1,0,0,0,0,0,0,0,1,0,0,0,1,2011-12-01,0,Active
0,1,0,0,1,1,0,1,0,0,1,0,0,2011-10-01,2,At Risk
1,1,0,0,0,1,0,0,0,1,1,1,1,2011-12-01,0,Active
0,0,0,1,1,1,0,0,0,0,0,0,0,2011-05-01,7,Churned
1,0,0,0,0,0,1,0,1,0,1,1,0,2011-11-01,1,Active
1,1,1,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,1,0,0,0,1,1,1,0,0,0,0,2011-08-01,4,Churned
0,0,0,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
1,0,0,0,0,1,0,0,1,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,1,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,1,1,1,0,1,1,1,1,1,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,0,1,1,1,0,1,0,0,0,0,0,2011-07-01,5,Churned
0,0,0,0,1,0,0,0,1,0,0,0,1,2011-12-01,0,Active
0,0,1,0,0,0,0,0,0,0,0,0,0,2011-02-01,10,Churned
0,1,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,1,0,1,0,0,1,0,2011-11-01,1,Active
1,0,0,1,0,1,1,0,0,1,0,0,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,1,0,0,1,0,2011-11-01,1,Active
1,1,0,1,0,1,0,1,1,1,0,0,1,2011-12-01,0,Active
0,1,0,0,1,0,0,0,0,0,0,0,0,2011-04-01,8,Churned
0,0,0,0,0,0,0,0,1,0,0,0,0,2011-08-01,4,Churned
1,0,0,0,0,0,0,1,0,0,1,0,0,2011-10-01,2,At Risk
0,1,0,0,1,1,1,1,1,0,1,0,0,2011-10-01,2,At Risk
0,0,1,0,0,0,0,0,1,0,0,0,0,2011-08-01,4,Churned
0,1,0,1,0,0,0,0,0,0,0,0,0,2011-03-01,9,Churned
0,0,0,0,0,0,0,0,0,1,1,0,0,2011-10-01,2,At Risk
0,1,0,0,0,0,0,0,0,0,0,0,0,2011-01-01,11,Churned
0,1,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,0,1,1,2011-12-01,0,Active
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,0,0,1,0,0,0,0,1,0,0,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,0,1,0,2011-11-01,1,Active
0,1,0,1,0,1,0,0,0,0,0,1,1,2011-12-01,0,Active
0,0,0,0,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
1,1,1,1,1,1,1,1,1,1,1,1,1,2011-12-01,0,Active
0,0,1,0,0,0,0,1,0,0,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
1,1,0,1,0,1,1,1,1,1,1,0,0,2011-10-01,2,At Risk
0,0,0,0,0,0,0,0,0,0,1,0,0,2011-10-01,2,At Risk
0,0,1,1,0,0,1,0,0,0,0,0,0,2011-06-01,6,Churned
0,0,0,0,0,0,0,0,0,0,0,0,1,2011-12-01,0,Active
0,1,0,0,0,0,0,0,0,0,1,1,0,2011-11-01,1,Active
0,0,0,0,0,0,0,0,0,1,0,0,0,2011-09-01,3,Churned
0,0,0,0,0,0,1,1,0,1,1,0,0,2011-10-01,2,At Risk
